Date,news_data_available,news_event_count_7d,news_mentions_7d,news_articles_7d,news_avg_tone_7d,news_avg_goldstein_7d,news_root_share_7d,news_negative_goldstein_share_7d,news_material_conflict_share_7d,news_verbal_conflict_share_7d,news_brazil_share_7d,news_colombia_share_7d,news_vietnam_share_7d,news_event_count_30d,news_mentions_30d,news_articles_30d,news_avg_tone_30d,news_avg_goldstein_30d,news_root_share_30d,news_negative_goldstein_share_30d,news_material_conflict_share_30d,news_verbal_conflict_share_30d,news_brazil_share_30d,news_colombia_share_30d,news_vietnam_share_30d,news_event_volume_z_365d,news_tone_change_7d,news_supply_shock_proxy
2002-08-01,1.0,250.0,1649.0,1641.0,4.065705971731824,-6.244119439366238,0.736,0.668,0.6,0.04,0.188,0.232,0.024,1000.0,6115.0,6033.0,4.190784678878813,-5.2460964694182,0.673,0.572,0.46,0.084,0.14,0.356,0.018,0.40756959339449295,0.19627208228184934,3.31527176347907
2002-08-02,1.0,250.0,1528.0,1502.0,4.281586775931075,-5.481957390146468,0.7,0.596,0.508,0.064,0.236,0.236,0.0,1000.0,6237.0,6137.0,4.181578574762524,-5.335897018087013,0.697,0.59,0.475,0.089,0.148,0.361,0.018,0.40756959339449295,0.4119546867683317,2.8069300930789463
2002-08-03,1.0,250.0,1578.0,1553.0,4.685385767564172,-5.526786864133932,0.652,0.58,0.496,0.068,0.184,0.248,0.0,1000.0,6092.0,5992.0,4.270676616745722,-5.289035380507343,0.68,0.588,0.471,0.09,0.152,0.361,0.013,0.40756959339449295,0.6477945976897912,2.7406246578093647
2002-08-04,1.0,251.0,1618.0,1593.0,4.76473484423216,-5.578091650973006,0.6772908366533864,0.6055776892430279,0.5059760956175299,0.08366533864541832,0.15139442231075698,0.27091633466135456,0.0,1002.0,6103.0,6003.0,4.269211769793882,-5.262701982342163,0.6766467065868264,0.5858283433133733,0.4660678642714571,0.09281437125748503,0.15169660678642716,0.3562874251497006,0.012974051896207584,0.4255955760820466,0.7789261922785093,2.797758940693031
2002-08-05,1.0,251.0,1669.0,1644.0,4.916238511883557,-5.612226277372261,0.6334661354581673,0.6294820717131474,0.5298804780876494,0.08366533864541832,0.11155378486055777,0.32669322709163345,0.0,1001.0,6121.0,6021.0,4.315590869019681,-5.229828932071085,0.6663336663336663,0.5814185814185814,0.46653346653346656,0.08791208791208792,0.14485514485514486,0.36863136863136864,0.012987012987012988,0.42553741161336767,0.9232959634843532,2.929936528442308
2002-08-06,1.0,250.0,1706.0,1681.0,4.9228338099859,-5.518798334324805,0.612,0.644,0.54,0.084,0.144,0.288,0.0,1011.0,6166.0,6066.0,4.306927054982106,-5.205159907682163,0.6646884272997032,0.579624134520277,0.4658753709198813,0.08605341246290801,0.1533135509396637,0.3639960435212661,0.012858555885262116,0.4073388520130515,1.0274034212452907,2.9837445871311634
2002-08-07,1.0,250.0,1486.0,1461.0,5.008623630710036,-4.755373032169745,0.5,0.592,0.48,0.088,0.132,0.428,0.0,1058.0,6308.0,6208.0,4.336377132443885,-5.122454896907216,0.6446124763705104,0.5737240075614367,0.4621928166351607,0.08412098298676748,0.14555765595463138,0.3837429111531191,0.012287334593572778,0.40774610818908635,1.0067956862569094,2.652217410783256
2002-08-08,1.0,250.0,1242.0,1224.0,5.316638340657933,-3.1166666666666645,0.396,0.464,0.352,0.096,0.144,0.52,0.0,1100.0,6421.0,6321.0,4.359762512207197,-5.005774402784369,0.6236363636363637,0.5590909090909091,0.45181818181818184,0.08181818181818182,0.14454545454545453,0.39,0.011818181818181818,0.40774610818908635,1.250932368926109,1.9449594345743877
2002-08-09,1.0,250.0,1520.0,1515.0,5.418112908253399,-5.190231023102308,0.368,0.548,0.46,0.072,0.108,0.492,0.004,1100.0,6594.0,6489.0,4.430754781643618,-5.303035906919402,0.6190909090909091,0.5709090909090909,0.4681818181818182,0.0809090909090909,0.14363636363636365,0.38727272727272727,0.011818181818181818,0.40774610818908635,1.1365261323223246,2.5417083520006205
2002-08-10,1.0,250.0,1524.0,1516.0,5.388167803295492,-5.789313984168865,0.44,0.6,0.536,0.056,0.092,0.528,0.004,1100.0,6828.0,6720.0,4.4359859768957755,-5.738318452380953,0.6136363636363636,0.6127272727272727,0.509090909090909,0.08181818181818182,0.13454545454545455,0.37545454545454543,0.01090909090909091,0.40774610818908635,0.7027820357313193,2.961642775374636
2002-08-11,1.0,270.0,1571.0,1563.0,5.42231927299839,-5.435316698656429,0.43703703703703706,0.5777777777777777,0.4962962962962963,0.07037037037037037,0.14074074074074075,0.5185185185185185,0.003703703703703704,1085.0,6648.0,6541.0,4.459900358476632,-5.63008714263874,0.6073732718894009,0.6073732718894009,0.49585253456221196,0.08847926267281106,0.1456221198156682,0.3695852534562212,0.009216589861751152,0.755341215774833,0.6575844287662296,2.78031082221437
2002-08-12,1.0,259.0,1491.0,1483.0,5.323595784692631,-5.748887390424813,0.444015444015444,0.5945945945945946,0.5057915057915058,0.07722007722007722,0.16216216216216217,0.4826254826254826,0.003861003861003861,1042.0,6512.0,6405.0,4.505326862019457,-5.5561592505854795,0.6113243761996161,0.5959692898272553,0.4836852207293666,0.09213051823416507,0.14971209213051823,0.3493282149712092,0.009596928982725527,0.5662029182264176,0.4073572728090742,2.81254553537851
2002-08-13,1.0,250.0,1424.0,1416.0,5.374182652525305,-5.846257062146891,0.448,0.612,0.52,0.084,0.124,0.484,0.008,1005.0,6375.0,6268.0,4.46561631642985,-5.783264199106573,0.6248756218905472,0.6248756218905472,0.5074626865671642,0.09651741293532339,0.15522388059701492,0.35323383084577115,0.010945273631840797,0.4058720900511814,0.45134884253940477,2.8732355283485274
2002-08-14,1.0,250.0,1462.0,1454.0,5.198976407259039,-5.6925722145804665,0.528,0.62,0.536,0.072,0.192,0.424,0.008,1055.0,6559.0,6452.0,4.457336690040457,-5.6568350898946065,0.6246445497630332,0.6199052132701421,0.5052132701421801,0.09289099526066351,0.16492890995260664,0.35924170616113743,0.01042654028436019,0.4058720900511854,0.19035277654900273,2.961642775374636
2002-08-15,1.0,250.0,1810.0,1779.0,5.073895524588145,-6.705452501405282,0.632,0.74,0.648,0.068,0.18,0.352,0.008,1100.0,7039.0,6909.0,4.483386263517326,-5.794051237516283,0.6245454545454545,0.6327272727272727,0.5181818181818182,0.09090909090909091,0.1618181818181818,0.3490909090909091,0.01,0.4058720900511854,-0.24274281606978843,3.580493504557396
2002-08-16,1.0,250.0,1737.0,1711.0,5.097568751712497,-6.392577440093511,0.66,0.736,0.632,0.08,0.168,0.292,0.004,1100.0,7391.0,7261.0,4.5814794562549395,-5.984010466877841,0.6281818181818182,0.6418181818181818,0.5345454545454545,0.08363636363636363,0.1409090909090909,0.35,0.01,0.4058720900511854,-0.32054415654090285,3.492086257531287
2002-08-17,1.0,250.0,1777.0,1745.0,5.00442469298894,-6.028309455587391,0.644,0.736,0.636,0.076,0.176,0.232,0.016,1100.0,7511.0,7373.0,4.616720697528225,-6.018391428183914,0.6236363636363637,0.6481818181818182,0.5490909090909091,0.07727272727272727,0.14272727272727273,0.3427272727272727,0.012727272727272728,0.4058720900511854,-0.3837431103065514,3.5141880692878145
2002-08-18,1.0,237.0,1793.0,1761.0,5.012489373572648,-6.003918228279385,0.6455696202531646,0.759493670886076,0.6919831223628692,0.046413502109704644,0.1308016877637131,0.2489451476793249,0.016877637130801686,1072.0,7290.0,7152.0,4.669255391813245,-5.8308025727069355,0.6082089552238806,0.6492537313432836,0.5503731343283582,0.07742537313432836,0.1455223880597015,0.35447761194029853,0.011194029850746268,0.16494795141188737,-0.4098298994257421,3.786718947181949
2002-08-19,1.0,243.0,1828.0,1796.0,5.022428328732766,-5.826447661469932,0.6337448559670782,0.7448559670781894,0.6831275720164609,0.0411522633744856,0.1111111111111111,0.25925925925925924,0.0205761316872428,1035.0,6699.0,6621.0,4.7980441146807875,-5.610889593716961,0.6038647342995169,0.6396135265700483,0.5439613526570048,0.07536231884057971,0.1468599033816425,0.370048309178744,0.011594202898550725,0.2784505616015474,-0.30116745595986494,3.7552671827105826
2002-08-20,1.0,250.0,1845.0,1813.0,5.11476505124901,-5.684776613348041,0.636,0.7,0.64,0.04,0.124,0.288,0.016,1040.0,6695.0,6617.0,4.814707615485142,-5.5503853710140545,0.6057692307692307,0.6336538461538461,0.5375,0.07596153846153846,0.14807692307692308,0.3730769230769231,0.011538461538461539,0.40729937213728473,-0.25941760127629543,3.5362898810443415
2002-08-21,1.0,250.0,2029.0,1997.0,5.314670151865957,-6.324837255883824,0.656,0.748,0.668,0.064,0.064,0.256,0.024,1068.0,6983.0,6905.0,4.879304435449782,-5.726430123099203,0.6132958801498127,0.651685393258427,0.5514981273408239,0.07958801498127341,0.14700374531835206,0.3604868913857678,0.013108614232209739,0.40718425691702465,0.11569374460691773,3.6910025633400316
2002-08-22,1.0,250.0,1973.0,1958.0,5.349478264878615,-6.241981613891725,0.72,0.728,0.644,0.08,0.064,0.244,0.024,1100.0,7361.0,7277.0,4.879330442369258,-5.8682286656589255,0.6336363636363637,0.6636363636363637,0.5636363636363636,0.08181818181818182,0.13818181818181818,0.3490909090909091,0.012727272727272728,0.40718425691702465,0.2755827402904707,3.5583916928008685
2002-08-23,1.0,250.0,1839.0,1824.0,5.239886718622251,-5.9743421052631565,0.712,0.732,0.652,0.076,0.064,0.264,0.044,1100.0,7383.0,7303.0,4.917626695046897,-5.896494591263865,0.6281818181818182,0.6727272727272727,0.5754545454545454,0.07909090909090909,0.13818181818181818,0.3336363636363636,0.017272727272727273,0.40718425691702065,0.1423179669097543,3.602595316313923
2002-08-24,1.0,250.0,1763.0,1755.0,5.1656591886318575,-5.978005698005696,0.716,0.7,0.6,0.088,0.1,0.296,0.04,1100.0,7380.0,7306.0,4.934944570537458,-5.921475499589379,0.6254545454545455,0.6663636363636364,0.5772727272727273,0.07090909090909091,0.1409090909090909,0.3245454545454545,0.019090909090909092,0.40718425691702065,0.16123449564291725,3.31527176347907
2002-08-25,1.0,253.0,1765.0,1745.0,5.152733414781437,-6.229971346704869,0.691699604743083,0.691699604743083,0.5652173913043478,0.11067193675889328,0.09881422924901186,0.308300395256917,0.039525691699604744,1075.0,7123.0,7037.0,5.0005000263179245,-5.819383259911894,0.6046511627906976,0.6530232558139535,0.5572093023255814,0.07720930232558139,0.14604651162790697,0.3293023255813953,0.013953488372093023,0.46102913284567476,0.1402440412087893,3.12979762918439
2002-08-26,1.0,242.0,1706.0,1686.0,5.143547054318077,-6.455693950177935,0.7148760330578512,0.7107438016528925,0.5743801652892562,0.11983471074380166,0.10330578512396695,0.30578512396694213,0.0371900826446281,1027.0,6791.0,6706.0,5.066460923637472,-5.779868774232032,0.6046738072054528,0.6494644595910418,0.5559883154819864,0.07789678675754626,0.13631937682570594,0.33982473222979553,0.014605647517039922,0.2602253204024588,0.121118725585311,3.155105539769984
2002-08-27,1.0,250.0,1756.0,1736.0,5.116324973908277,-6.391417050691243,0.704,0.704,0.568,0.116,0.132,0.296,0.036,1036.0,6852.0,6767.0,5.086355537811654,-5.745337668095169,0.611969111969112,0.6467181467181468,0.5521235521235521,0.07818532818532818,0.138996138996139,0.3436293436293436,0.01447876447876448,0.40667445788773826,0.0015599226592675208,3.1384572694268527
2002-08-28,1.0,250.0,1665.0,1645.0,4.8407722989617925,-5.5950151975683875,0.668,0.656,0.5,0.14,0.148,0.376,0.028,1068.0,7065.0,6980.0,5.0695913692816825,-5.699111747851004,0.602996254681648,0.651685393258427,0.547752808988764,0.08801498127340825,0.13202247191011235,0.3651685393258427,0.014044943820224719,0.40577123307451435,-0.4738978529041642,2.7627264695658917
2002-08-29,1.0,250.0,1599.0,1585.0,4.9337848236664685,-4.705552050473185,0.616,0.608,0.416,0.172,0.16,0.448,0.032,1100.0,7381.0,7296.0,5.102342733808204,-5.616515899122807,0.6027272727272728,0.6509090909090909,0.5363636363636364,0.09818181818181818,0.13272727272727272,0.3618181818181818,0.014545454545454545,0.40577123307451435,-0.4156934412121469,2.298588422678822
2002-08-30,1.0,250.0,1499.0,1476.0,5.165904413146496,-3.9818428184281824,0.556,0.48,0.292,0.156,0.208,0.468,0.016,1100.0,7260.0,7166.0,5.174902901664642,-5.467931900641921,0.5836363636363636,0.6290909090909091,0.5145454545454545,0.09545454545454546,0.14,0.3709090909090909,0.015454545454545455,0.40577123307451435,-0.0739823054757549,1.6134322582264806
2002-08-31,1.0,250.0,1486.0,1465.0,5.325684283067781,-3.465324232081909,0.544,0.456,0.276,0.148,0.168,0.48,0.008,1100.0,7217.0,7130.0,5.215288780845587,-5.342552594670407,0.5818181818181818,0.6181818181818182,0.5036363636363637,0.09545454545454546,0.13636363636363635,0.3809090909090909,0.015454545454545455,0.40577123307451435,0.16002509443592317,1.5250250112003723
