phase,regime_family,regime,model,rows,date_start,date_end,actual_mean_return,actual_return_std,actual_positive_rate,prediction_mean_return,prediction_positive_rate,rmse,mae,r2,mean_error_bias,directional_accuracy,balanced_accuracy,precision_positive,recall_positive,f1_positive,matthews_correlation,roc_auc,average_precision,zero_return_rmse,rmse_improvement_vs_zero_pct,majority_direction_accuracy,directional_accuracy_minus_majority
validation,brazil_weather_regime,weather_stress,research_ensemble,438,2018-09-12,2022-08-29,0.009876243785919794,0.045694221435464706,0.5684931506849316,-6.866665226130764e-05,0.5182648401826484,0.04607932829505891,0.036880882861577244,-0.01925391666173759,-0.0099449104381811,0.5616438356164384,0.5602728373812711,0.6255506607929515,0.570281124497992,0.5966386554621849,0.11948903442984202,0.5912114064724507,0.661095067836406,0.046698340737904215,0.013255555402268526,0.5684931506849316,-0.006849315068493178
validation,trend_volatility_regime,downtrend__high_volatility,zero_return,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.0,0.0,0.04113733068393049,0.03239956836726982,-0.0012023668279561583,0.0014255868051891221,0.5578947368421052,0.5,0.0,0.0,0.0,0.0,0.5,0.4421052631578947,0.04113733068393049,0.0,0.5578947368421052,0.0
validation,trend_volatility_regime,downtrend__high_volatility,ar_ridge,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.0045971327199936605,0.7789473684210526,0.04226100156446876,0.03376063800222682,-0.056645293121779794,0.006022719525182781,0.43157894736842106,0.4633872416891285,0.4189189189189189,0.7380952380952381,0.5344827586206896,-0.08763942452961264,0.40835579514824794,0.4286833535233755,0.04113733068393049,-0.027315114079028424,0.5578947368421052,-0.12631578947368416
validation,trend_volatility_regime,downtrend__high_volatility,arima_111,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,-6.907183567240854e-05,0.4631578947368421,0.04102324914670014,0.03233475137471478,0.004342977424534045,0.0013565149695167142,0.5368421052631579,0.5330188679245282,0.4772727272727273,0.5,0.4883720930232558,0.06577234534796436,0.5799640610961366,0.5365245372821698,0.04113733068393049,0.0027731876457144367,0.5578947368421052,-0.021052631578947323
validation,trend_volatility_regime,downtrend__high_volatility,simple_exp_smoothing,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.00013797389677259266,0.631578947368421,0.041027149620034925,0.03235700325911641,0.004153635118875454,0.0015635607019617154,0.5157894736842106,0.5314465408805031,0.4666666666666667,0.6666666666666666,0.5490196078431373,0.06475239082381762,0.5795148247978437,0.5357395073095371,0.04113733068393049,0.0026783717383637162,0.5578947368421052,-0.042105263157894646
validation,trend_volatility_regime,downtrend__high_volatility,holt_winters_5d,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.0003316798565640187,0.4631578947368421,0.0405583926974898,0.03193618976904239,0.026779779344574983,0.0017572666617531418,0.6631578947368421,0.6610512129380054,0.6136363636363636,0.6428571428571429,0.627906976744186,0.3208079701666017,0.7053009883198562,0.6603044308176635,0.04113733068393049,0.014073299769711056,0.5578947368421052,0.10526315789473684
validation,trend_volatility_regime,downtrend__high_volatility,linear_trend_252d,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.03684710253407036,0.631578947368421,0.08417394839755044,0.06554319412643393,-3.1918434089884373,0.03827268933925948,0.6,0.6168014375561546,0.5333333333333333,0.7619047619047619,0.6274509803921569,0.24050888020275116,0.7223719676549866,0.7354488191251922,0.04113733068393049,-1.046169428062365,0.5578947368421052,0.04210526315789476
validation,trend_volatility_regime,downtrend__high_volatility,quadratic_trend_252d,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.03401124558460556,0.6947368421052632,0.07191224781266398,0.054028094609653125,-2.0595346780217083,0.03543683238979468,0.5368421052631579,0.5601976639712488,0.48484848484848486,0.7619047619047619,0.5925925925925926,0.12983782965976157,0.5826594788858939,0.4795143136496274,0.04113733068393049,-0.748101945777321,0.5578947368421052,-0.021052631578947323
validation,trend_volatility_regime,downtrend__high_volatility,linear_technical,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.0023441326528840976,0.7052631578947368,0.04323263107712138,0.03476369954256435,-0.10579083415503021,0.003769719458073217,0.37894736842105264,0.401392632524708,0.373134328358209,0.5952380952380952,0.45871559633027525,-0.21482534762089994,0.3746630727762803,0.3700610812679831,0.04113733068393049,-0.05093428179114645,0.5578947368421052,-0.17894736842105258
validation,trend_volatility_regime,downtrend__high_volatility,random_forest_technical,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.003473457669329977,0.7789473684210526,0.040088235829190855,0.03195530741878438,0.04921232979214851,0.0048990444745190985,0.45263157894736844,0.4847259658580413,0.43243243243243246,0.7619047619047619,0.5517241379310345,-0.0365612323191022,0.5292003593890386,0.5847310991602737,0.04113733068393049,0.025502258831525126,0.5578947368421052,-0.10526315789473678
validation,trend_volatility_regime,downtrend__high_volatility,mlp_price_history,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.0032532428328560297,0.5157894736842106,0.057104822362707676,0.04579205633819144,-0.929279820587807,0.004678829638045152,0.42105263157894735,0.421832884097035,0.3673469387755102,0.42857142857142855,0.3956043956043956,-0.15536017726523826,0.39263252470799637,0.38150355388440466,0.04113733068393049,-0.3881508939279472,0.5578947368421052,-0.13684210526315788
validation,trend_volatility_regime,downtrend__high_volatility,elm_price_history,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.0059153384213653125,0.7368421052631579,0.04206511096553895,0.034360254106012025,-0.046872351023799164,0.007340925226554437,0.3894736842105263,0.4157681940700809,0.38571428571428573,0.6428571428571429,0.48214285714285715,-0.18999827735676125,0.46316262353998205,0.4550168380386644,0.04113733068393049,-0.022553244612219858,0.5578947368421052,-0.16842105263157892
validation,trend_volatility_regime,downtrend__high_volatility,hedonic_weather_cot_ridge,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.00972820545093063,0.6,0.04842725010412784,0.038286502083478634,-0.3874881078609669,0.011153792256119753,0.5263157894736842,0.5384097035040432,0.47368421052631576,0.6428571428571429,0.5454545454545454,0.07787611974767476,0.5211141060197664,0.42584816082607135,0.04113733068393049,-0.17720934486993878,0.5578947368421052,-0.03157894736842104
validation,trend_volatility_regime,downtrend__high_volatility,threshold_ar_npi,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.005727679349587882,0.6947368421052632,0.043597171817730485,0.03449723252320041,-0.12451767582746709,0.007153266154777004,0.45263157894736844,0.4748427672955975,0.42424242424242425,0.6666666666666666,0.5185185185185185,-0.0542605855294526,0.43935309973045816,0.44945547571533684,0.04113733068393049,-0.05979583733080873,0.5578947368421052,-0.10526315789473678
validation,trend_volatility_regime,downtrend__high_volatility,cot_contract_stress_forest,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.00028417097354256084,0.6526315789473685,0.040718095396067334,0.03238452365504834,0.0191003873549086,0.0017097577787316832,0.45263157894736844,0.46990116801437554,0.41935483870967744,0.6190476190476191,0.5,-0.06278984394403135,0.4937106918238994,0.4870680235573856,0.04113733068393049,0.010191115487882652,0.5578947368421052,-0.10526315789473678
validation,trend_volatility_regime,downtrend__high_volatility,hist_gradient_boosting_integrated,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,-0.004359354639844912,0.3894736842105263,0.04380132437118322,0.0341225268182001,-0.13507389572145057,-0.0029337678346557897,0.4842105263157895,0.4710242587601078,0.40540540540540543,0.35714285714285715,0.379746835443038,-0.05902177572107962,0.5139263252470799,0.5012755644644566,0.04113733068393049,-0.06475854516961577,0.5578947368421052,-0.07368421052631574
validation,trend_volatility_regime,downtrend__high_volatility,xgboost_integrated,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,-0.003498034249902335,0.4,0.04272441191949601,0.033293905087427425,-0.07994550003580203,-0.002072447444713213,0.5157894736842106,0.5042677448337826,0.4473684210526316,0.40476190476190477,0.425,0.008652902194186084,0.4878706199460916,0.43564738621764176,0.04113733068393049,-0.03858007335866076,0.5578947368421052,-0.042105263157894646
validation,trend_volatility_regime,downtrend__high_volatility,xgboost_regime_aware,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,-0.003717396258702808,0.37894736842105264,0.04391027739231907,0.03380573754125547,-0.140727767710062,-0.0022918094535136855,0.49473684210526314,0.4804582210242587,0.4166666666666667,0.35714285714285715,0.38461538461538464,-0.04001100096945429,0.44743935309973043,0.4368706530091128,0.04113733068393049,-0.06740706463659252,0.5578947368421052,-0.06315789473684208
validation,trend_volatility_regime,downtrend__high_volatility,research_ensemble,95,2018-11-12,2022-08-05,-0.0014255868051891221,0.04133072750795892,0.4421052631578947,0.0022870112462706183,0.8210526315789474,0.040356292526744796,0.032138101847129445,0.036454616891677394,0.0037125980514597402,0.45263157894736844,0.48966756513926324,0.4358974358974359,0.8095238095238095,0.5666666666666667,-0.02677463071764389,0.5539083557951483,0.5922850462797274,0.04113733068393049,0.018986116605052117,0.5578947368421052,-0.10526315789473678
validation,trend_volatility_regime,downtrend__low_volatility,zero_return,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.0,0.0,0.0377952016067684,0.02835630054134438,-0.11342546423506938,-0.012063167948084583,0.39473684210526316,0.5,0.0,0.0,0.0,0.0,0.5,0.6052631578947368,0.0377952016067684,0.0,0.6052631578947368,-0.21052631578947367
validation,trend_volatility_regime,downtrend__low_volatility,ar_ridge,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.005362536079431682,0.9210526315789473,0.03642501136946331,0.027461903620520582,-0.03415874529973162,-0.006700631868652902,0.6578947368421053,0.572463768115942,0.6428571428571429,0.9782608695652174,0.7758620689655172,0.2627034687463669,0.5195652173913043,0.5981274798711668,0.0377952016067684,0.03625302099353578,0.6052631578947368,0.052631578947368474
validation,trend_volatility_regime,downtrend__low_volatility,arima_111,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,-0.00012521856476742263,0.3684210526315789,0.03782402882510331,0.02839329515831902,-0.1151245793668727,-0.012188386512852006,0.4473684210526316,0.47391304347826085,0.5714285714285714,0.34782608695652173,0.43243243243243246,-0.0528680532637681,0.4760869565217391,0.5739031995222595,0.0377952016067684,-0.0007627216447958496,0.6052631578947368,-0.15789473684210525
validation,trend_volatility_regime,downtrend__low_volatility,simple_exp_smoothing,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,7.953841709745484e-05,0.618421052631579,0.03775871067390554,0.028350550450801745,-0.1112764972648792,-0.011983629530987127,0.5131578947368421,0.4876811594202899,0.5957446808510638,0.6086956521739131,0.6021505376344086,-0.0247908516162585,0.47753623188405797,0.5752244448088726,0.0377952016067684,0.0009654911552666734,0.6052631578947368,-0.09210526315789469
validation,trend_volatility_regime,downtrend__low_volatility,holt_winters_5d,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,-0.0011607687279667842,0.02631578947368421,0.038129815978087976,0.028595952707664983,-0.1332278404672147,-0.013223936676051368,0.3684210526315789,0.4666666666666667,0.0,0.0,0.0,-0.20357171080835726,0.5101449275362319,0.5881010008812527,0.0377952016067684,-0.008853355904831384,0.6052631578947368,-0.2368421052631579
validation,trend_volatility_regime,downtrend__low_volatility,linear_trend_252d,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.06934964076100883,0.9078947368421053,0.09006240981120876,0.06839019620367165,-5.322297724078228,0.05728647281292425,0.5921052631578947,0.5065217391304347,0.6086956521739131,0.9130434782608695,0.7304347826086957,0.02204750229726565,0.5992753623188406,0.6964555511812881,0.0377952016067684,-1.3829059240969972,0.6052631578947368,-0.013157894736842146
validation,trend_volatility_regime,downtrend__low_volatility,quadratic_trend_252d,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.08638607443160402,1.0,0.09738268314478905,0.07768338075543861,-6.391818413385629,0.07432290648351943,0.6052631578947368,0.5,0.6052631578947368,1.0,0.7540983606557377,0.0,0.6144927536231884,0.6798306378939263,0.0377952016067684,-1.5765885351792823,0.6052631578947368,0.0
validation,trend_volatility_regime,downtrend__low_volatility,linear_technical,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.006629331689929799,0.8947368421052632,0.036040309337104275,0.02755486038850107,-0.012429606397041715,-0.005433836258154783,0.6578947368421053,0.5782608695652174,0.6470588235294118,0.9565217391304348,0.7719298245614035,0.24929568306713198,0.4811594202898551,0.5959925019153558,0.0377952016067684,0.0464316155241743,0.6052631578947368,0.052631578947368474
validation,trend_volatility_regime,downtrend__low_volatility,random_forest_technical,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.008967711968403406,1.0,0.03544167817907028,0.027300902166070104,0.020924073299163792,-0.003095455979681179,0.6052631578947368,0.5,0.6052631578947368,1.0,0.7540983606557377,0.0,0.5644927536231884,0.6688383310951782,0.0377952016067684,0.06227042925143844,0.6052631578947368,0.0
validation,trend_volatility_regime,downtrend__low_volatility,mlp_price_history,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.0036212759808635117,0.5526315789473685,0.04388962514900708,0.033843051195278064,-0.5014523713871673,-0.008441891967221072,0.5263157894736842,0.5159420289855072,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.03134361106013412,0.4891304347826087,0.5732392199233698,0.0377952016067684,-0.16124860519720796,0.6052631578947368,-0.07894736842105265
validation,trend_volatility_regime,downtrend__low_volatility,elm_price_history,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.008602889707303914,0.7894736842105263,0.03530207142814671,0.02669820285288062,0.028622151376548444,-0.0034602782407806695,0.631578947368421,0.5739130434782609,0.65,0.8478260869565217,0.7358490566037735,0.17723725194851356,0.5934782608695652,0.6981357811395696,0.0377952016067684,0.06596419843346513,0.6052631578947368,0.02631578947368418
validation,trend_volatility_regime,downtrend__low_volatility,hedonic_weather_cot_ridge,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.011993499550640245,0.6710526315789473,0.04651019613553833,0.037044366312410384,-0.6861032239673388,-6.966839744434195e-05,0.5394736842105263,0.5036231884057971,0.6078431372549019,0.6739130434782609,0.6391752577319587,0.007538854550531677,0.4695652173913043,0.5776358910006706,0.0377952016067684,-0.23058468160702272,0.6052631578947368,-0.06578947368421051
validation,trend_volatility_regime,downtrend__low_volatility,threshold_ar_npi,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.004624468314799395,0.8552631578947368,0.038150418893593364,0.028923088377344912,-0.1344528191184442,-0.007438699633285189,0.5921052631578947,0.5181159420289855,0.6153846153846154,0.8695652173913043,0.7207207207207207,0.050335853880430985,0.33550724637681156,0.5125485513379046,0.0377952016067684,-0.009398475777976811,0.6052631578947368,-0.013157894736842146
validation,trend_volatility_regime,downtrend__low_volatility,cot_contract_stress_forest,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.010063740062357888,0.9868421052631579,0.036269391524842105,0.02804298476127896,-0.025341076791997263,-0.001999427885726697,0.5921052631578947,0.4891304347826087,0.6,0.9782608695652174,0.743801652892562,-0.09325048082403137,0.3963768115942029,0.6142527812565494,0.0377952016067684,0.040370470775661915,0.6052631578947368,-0.013157894736842146
validation,trend_volatility_regime,downtrend__low_volatility,hist_gradient_boosting_integrated,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.0032438187616309288,0.5657894736842105,0.03776131805157797,0.028182261195318928,-0.11142997801235532,-0.008819349186453653,0.5921052631578947,0.5818840579710145,0.6744186046511628,0.6304347826086957,0.651685393258427,0.16150192314312484,0.6043478260869566,0.6654253216599553,0.0377952016067684,0.0008965041526424189,0.6052631578947368,-0.013157894736842146
validation,trend_volatility_regime,downtrend__low_volatility,xgboost_integrated,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.0019006397843967487,0.5657894736842105,0.037639641468128364,0.028154102033659024,-0.10427889703184245,-0.010162528163687835,0.5131578947368421,0.49927536231884057,0.6046511627906976,0.5652173913043478,0.5842696629213483,-0.0014292205587887155,0.5101449275362319,0.625860917140937,0.0377952016067684,0.004115870058282178,0.6052631578947368,-0.09210526315789469
validation,trend_volatility_regime,downtrend__low_volatility,xgboost_regime_aware,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.0018188479704181909,0.5789473684210527,0.03693216546084907,0.02723028258929792,-0.06315689979705796,-0.010244319977666392,0.5789473684210527,0.5652173913043479,0.6590909090909091,0.6304347826086957,0.6444444444444445,0.1291313330906591,0.589855072463768,0.7299119063205312,0.0377952016067684,0.02283454272578289,0.6052631578947368,-0.02631578947368418
validation,trend_volatility_regime,downtrend__low_volatility,research_ensemble,76,2018-09-18,2021-02-12,0.012063167948084583,0.03605639111354982,0.6052631578947368,0.004299900892399175,0.9736842105263158,0.036291771825919604,0.027450075960444815,-0.026606856061325956,-0.007763267055685408,0.631578947368421,0.5333333333333333,0.6216216216216216,1.0,0.7666666666666667,0.20357171080835726,0.5775362318840579,0.6513450018518135,0.0377952016067684,0.039778324150533395,0.6052631578947368,0.02631578947368418
validation,trend_volatility_regime,downtrend__normal_volatility,zero_return,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.0,0.0,0.043076531896009455,0.03491151048012081,-0.0008740961575683937,0.0012730064724030792,0.5546218487394958,0.5,0.0,0.0,0.0,0.0,0.5,0.44537815126050423,0.043076531896009455,0.0,0.5546218487394958,0.0
validation,trend_volatility_regime,downtrend__normal_volatility,ar_ridge,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.004272177405984977,0.8319327731092437,0.043789584546035785,0.03559389581205401,-0.034283597350788675,0.005545183878388056,0.46218487394957986,0.49842767295597484,0.4444444444444444,0.8301886792452831,0.5789473684210527,-0.004179748854795992,0.4977129788450543,0.44058870627946745,0.043076531896009455,-0.016553158266029877,0.5546218487394958,-0.09243697478991597
validation,trend_volatility_regime,downtrend__normal_volatility,arima_111,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,-9.26573633989529e-05,0.453781512605042,0.04303005808319469,0.034867478762238904,0.0012843572705261153,0.0011803491090041267,0.5714285714285714,0.5671812464265295,0.5185185185185185,0.5283018867924528,0.5233644859813084,0.13413261673456617,0.563750714694111,0.5673289331517608,0.043076531896009455,0.0010788661660822152,0.5546218487394958,0.01680672268907557
validation,trend_volatility_regime,downtrend__normal_volatility,simple_exp_smoothing,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.00011367186241163626,0.6134453781512605,0.04303338738810752,0.03488742479575922,0.0011298068155464192,0.0013866783348147151,0.4957983193277311,0.5082904516866781,0.4520547945205479,0.6226415094339622,0.5238095238095238,0.01692301522215381,0.566609491137793,0.5708478732679904,0.043076531896009455,0.001001578028753336,0.5546218487394958,-0.05882352941176472
validation,trend_volatility_regime,downtrend__normal_volatility,holt_winters_5d,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.00027097743705273964,0.42857142857142855,0.0429413703235318,0.03463573157910311,0.005396951052084709,0.0015439839094558182,0.5798319327731093,0.5728987993138936,0.5294117647058824,0.5094339622641509,0.5192307692307693,0.1464268531643557,0.5846197827329902,0.5812030757690213,0.043076531896009455,0.003137707854568017,0.5546218487394958,0.025210084033613467
validation,trend_volatility_regime,downtrend__normal_volatility,linear_trend_252d,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.09481911568356578,0.9159663865546218,0.1250160519911049,0.09987291909924244,-7.4300382877594355,0.09609212215596888,0.4789915966386555,0.5247284162378502,0.45871559633027525,0.9433962264150944,0.6172839506172839,0.08859780278871092,0.6446540880503144,0.6402751977640215,0.043076531896009455,-1.9021847044907116,0.5546218487394958,-0.07563025210084034
validation,trend_volatility_regime,downtrend__normal_volatility,quadratic_trend_252d,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.07530046957911525,0.957983193277311,0.09684253156099494,0.08047251072945859,-4.0585990162665775,0.07657347605151836,0.453781512605042,0.5038593481989708,0.4473684210526316,0.9622641509433962,0.6107784431137725,0.01912125678283549,0.6672384219554032,0.6224112595059176,0.043076531896009455,-1.2481506123747694,0.5546218487394958,-0.10084033613445381
validation,trend_volatility_regime,downtrend__normal_volatility,linear_technical,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.0013759865642937303,0.5966386554621849,0.043816172049642436,0.03603291673702802,-0.035539940263428216,0.0026489930366968076,0.4117647058823529,0.42138364779874216,0.38028169014084506,0.5094339622641509,0.43548387096774194,-0.15929531163562674,0.4379645511720983,0.4326653130614133,0.043076531896009455,-0.017170373776109304,0.5546218487394958,-0.1428571428571429
validation,trend_volatility_regime,downtrend__normal_volatility,random_forest_technical,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.003662141004660447,0.6386554621848739,0.042698892675692095,0.03456382500361534,0.016597716178778255,0.004935147477063525,0.48739495798319327,0.5025728987993139,0.4473684210526316,0.6415094339622641,0.5271317829457365,0.005323798120762132,0.5571755288736421,0.5508247118948807,0.043076531896009455,0.008766704367682454,0.5546218487394958,-0.06722689075630256
validation,trend_volatility_regime,downtrend__normal_volatility,mlp_price_history,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.003140725551704993,0.6050420168067226,0.04941709084811567,0.03926775699804541,-0.3172018681173592,0.004413732024108071,0.4369747899159664,0.4478273299028016,0.4027777777777778,0.5471698113207547,0.464,-0.1060883719491053,0.4305317324185248,0.415657368497497,0.043076531896009455,-0.14719288375890804,0.5546218487394958,-0.11764705882352944
validation,trend_volatility_regime,downtrend__normal_volatility,elm_price_history,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.004995083208125909,0.7226890756302521,0.04207530114958568,0.03391442396662417,0.04511196014426222,0.006268089680528988,0.5378151260504201,0.5628930817610063,0.4883720930232558,0.7924528301886793,0.60431654676259,0.13964859748170264,0.630360205831904,0.6103599941604435,0.043076531896009455,0.02324306768336959,0.5546218487394958,-0.01680672268907568
validation,trend_volatility_regime,downtrend__normal_volatility,hedonic_weather_cot_ridge,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.014516895279673455,0.6386554621848739,0.05621707687342625,0.04675380835629632,-0.7046471910950598,0.01578990175207653,0.3697478991596639,0.38350485991995426,0.35526315789473684,0.5094339622641509,0.4186046511627907,-0.24104974824561876,0.37392795883361923,0.36927866026833556,0.043076531896009455,-0.3050511357121142,0.5546218487394958,-0.18487394957983194
validation,trend_volatility_regime,downtrend__normal_volatility,threshold_ar_npi,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.004071954040786347,0.8319327731092437,0.04403982908108938,0.03578691157729053,-0.0461386250446858,0.005344960513189426,0.46218487394957986,0.49842767295597484,0.4444444444444444,0.8301886792452831,0.5789473684210527,-0.004179748854795992,0.48570611778158945,0.4311161277961676,0.043076531896009455,-0.02236245915537971,0.5546218487394958,-0.09243697478991597
validation,trend_volatility_regime,downtrend__normal_volatility,cot_contract_stress_forest,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.006083118586846994,0.865546218487395,0.04354860686293686,0.03536975443981439,-0.022931424204925,0.007356125059250073,0.46218487394957986,0.5021440823327616,0.44660194174757284,0.8679245283018868,0.5897435897435898,0.006247449478754657,0.5520297312750143,0.5111642187032803,0.043076531896009455,-0.010958982679177387,0.5546218487394958,-0.09243697478991597
validation,trend_volatility_regime,downtrend__normal_volatility,hist_gradient_boosting_integrated,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.000574432713927804,0.47058823529411764,0.04744210428685773,0.03793969996391582,-0.21402009461176452,0.0018474391863308836,0.48739495798319327,0.4839908519153802,0.42857142857142855,0.4528301886792453,0.44036697247706424,-0.031881873323920694,0.485134362492853,0.4856188499177611,0.043076531896009455,-0.10134456509607492,0.5546218487394958,-0.06722689075630256
validation,trend_volatility_regime,downtrend__normal_volatility,xgboost_integrated,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,-0.0017998786327652163,0.4117647058823529,0.044929239246559366,0.036582029425035995,-0.08882007053316543,-0.0005268721603621368,0.5126050420168067,0.5030017152658662,0.4489795918367347,0.41509433962264153,0.43137254901960786,0.006062647699896112,0.45140080045740427,0.44263723927667736,0.043076531896009455,-0.04300966835079745,0.5546218487394958,-0.04201680672268915
validation,trend_volatility_regime,downtrend__normal_volatility,xgboost_regime_aware,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,-0.0020336590980242217,0.4117647058823529,0.0446781961593857,0.0364917522837842,-0.07668645296920462,-0.0007606526256211428,0.5294117647058824,0.5200114351057747,0.46938775510204084,0.4339622641509434,0.45098039215686275,0.04041765133264075,0.46569468267581465,0.4577643954572734,0.043076531896009455,-0.037181829476031325,0.5546218487394958,-0.025210084033613467
validation,trend_volatility_regime,downtrend__normal_volatility,research_ensemble,119,2018-09-12,2022-07-13,-0.0012730064724030792,0.043239780757059115,0.44537815126050423,0.0023112115042130733,0.680672268907563,0.04260873727989201,0.03451969385090569,0.020746087167290317,0.003584217976616151,0.5294117647058824,0.5497427101200686,0.48148148148148145,0.7358490566037735,0.582089552238806,0.10605594880374551,0.5954831332189823,0.5713885258262805,0.043076531896009455,0.01085961649017475,0.5546218487394958,-0.025210084033613467
validation,trend_volatility_regime,range__high_volatility,zero_return,51,2018-11-06,2022-08-18,0.014985508826601454,0.07217761575243829,0.5098039215686274,0.0,0.0,0.0730207128820217,0.054349459178144065,-0.04396814017557049,-0.014985508826601454,0.49019607843137253,0.5,0.0,0.0,0.0,0.0,0.5,0.5098039215686274,0.0730207128820217,0.0,0.5098039215686274,-0.019607843137254888
validation,trend_volatility_regime,range__high_volatility,ar_ridge,51,2018-11-06,2022-08-18,0.014985508826601454,0.07217761575243829,0.5098039215686274,0.0007517341949731878,0.5882352941176471,0.07340104913840126,0.05414794996028054,-0.05487170385325291,-0.014233774631628266,0.5686274509803921,0.5669230769230769,0.5666666666666667,0.6538461538461539,0.6071428571428571,0.13595409697216368,0.5461538461538461,0.6124696844860132,0.0730207128820217,-0.00520860782329069,0.5098039215686274,0.05882352941176472
validation,trend_volatility_regime,range__high_volatility,arima_111,51,2018-11-06,2022-08-18,0.014985508826601454,0.07217761575243829,0.5098039215686274,-0.00020102246651296327,0.4117647058823529,0.07308299910666106,0.05438199709765862,-0.04574989673263752,-0.015186531293114416,0.43137254901960786,0.4330769230769231,0.42857142857142855,0.34615384615384615,0.3829787234042553,-0.13595409697216368,0.4676923076923077,0.5331389321391741,0.0730207128820217,-0.0008529939270793818,0.5098039215686274,-0.07843137254901955
