GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor1Type1Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor2Geo_FullName,Actor2Geo_CountryCode,ActionGeo_FullName,ActionGeo_CountryCode,DATEADDED,keyword_relevant,coffee_country_relevant,coffee_country_name_relevant,event_date,trading_date,Close,Open,High,Low,Volume,return_1d,future_close_1d,future_close_5d,future_close_10d,future_close_20d,future_return_1d,future_return_5d,future_return_10d,future_return_20d,realized_vol_20d,abs_return_5d_p95,Open_Interest_All,managed_money_net,commercial_net,noncommercial_net,managed_money_weekly_net_change,commercial_weekly_net_change,noncommercial_weekly_net_change,open_interest_change_pct,event_to_trade_lag_days,event_summary,primary_country,relevance_score_0_1,event_intensity_score_0_1,price_response_score_0_1,impact_direction,direction_alignment_score_0_1,rule_impact_score_0_1,ollama_impact_score_0_1,ollama_direction,ollama_rationale,ollama_status,final_impact_score_0_1,impact_bucket
34265240,20001019,SLV,EL SALVADOR,SLV,,NIC,NICARAGUA,NIC,,0,062,062,06,2,7.4,16,1,16,6.7693512058452,El Salvador,ES,Nicaragua,NU,El Salvador,ES,20130203,False,True,True,2000-10-19,2000-10-19,86.69999694824219,88.0,88.0,85.9000015258789,5330.0,-0.017563773957595563,84.1500015258789,75.4000015258789,74.25,68.8499984741211,-0.029411712942568724,-0.13033443852494142,-0.14359858577243712,-0.2058823425885138,0.39896183588871004,0.11900155632152977,43747.0,,-7834.0,1432.0,,-6604.0,4512.0,0.0306992479484307,0,EL SALVADOR -> NICARAGUA; event code 062; Goldstein 7.4; tone 6.7693512058452; El Salvador,ES,0.65,0.6356325921467041,1.0,bearish,1.0,0.779551822115209,,,,not_selected_for_ollama,0.779551822115209,strong
34977844,20001214,IDN,JAKARTA,IDN,,,,,,0,120,120,12,3,-4.0,54,3,54,7.03109018066719,"Jakarta, Jakarta Raya, Indonesia",ID,,,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"JAKARTA -> unknown target; event code 120; Goldstein -4.0; tone 7.03109018066719; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.775888080328463,0.7238359425148165,bullish,1.0,0.7358872031829798,,,,not_selected_for_ollama,0.7358872031829798,strong
34977845,20001214,IDN,INDONESIA,IDN,,,,,,0,120,120,12,3,-4.0,18,2,18,10.4531318464054,"Papua, Indonesia (general), Indonesia",ID,,,"Papua, Indonesia (general), Indonesia",ID,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"INDONESIA -> unknown target; event code 120; Goldstein -4.0; tone 10.4531318464054; Papua, Indonesia (general), Indonesia",ID,0.65,0.7242070708374392,0.7238359425148165,bullish,1.0,0.723483760905134,,,,not_selected_for_ollama,0.723483760905134,strong
34983487,20001214,RUS,RUSSIA,RUS,,UGA,UGANDA,UGA,,1,172,172,17,4,-5.0,17,2,17,6.38260009886307,"Moscow, Moskva, Russia",RS,"Moscow, Moskva, Russia",RS,"Moscow, Moskva, Russia",RS,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"RUSSIA -> UGANDA; event code 172; Goldstein -5.0; tone 6.38260009886307; Moscow, Moskva, Russia",RS,0.65,0.6899278665718289,0.7238359425148165,bullish,1.0,0.7152567518813876,,,,not_selected_for_ollama,0.7152567518813876,strong
34977931,20001214,IDN,INDONESIAN,IDN,,TMP,EAST TIMOR,TMP,,1,174,174,17,4,-5.0,12,2,12,7.47339461632237,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"INDONESIAN -> EAST TIMOR; event code 174; Goldstein -5.0; tone 7.47339461632237; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.6693643979748984,0.7238359425148165,bullish,1.0,0.7103215194181243,,,,not_selected_for_ollama,0.7103215194181243,strong
34977847,20001214,IDN,JAKARTA,IDN,,,,,,0,161,161,16,4,-4.0,18,2,18,4.05555162575747,"Jakarta, Jakarta Raya, Indonesia",ID,,,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"JAKARTA -> unknown target; event code 161; Goldstein -4.0; tone 4.05555162575747; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.6575807338266404,0.7238359425148165,bullish,1.0,0.7074934400225423,,,,not_selected_for_ollama,0.7074934400225423,strong
34973034,20001214,BUS,BANK,,BUS,GOV,GOVERNMENT,,GOV,1,100,100,10,3,-5.0,18,2,18,6.16847826086957,"Mount Kenya, Kenya (general), Kenya",KE,"Mount Kenya, Kenya (general), Kenya",KE,"Mount Kenya, Kenya (general), Kenya",KE,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"BANK -> GOVERNMENT; event code 100; Goldstein -5.0; tone 6.16847826086957; Mount Kenya, Kenya (general), Kenya",KE,0.65,0.6527961777451754,0.7238359425148165,bullish,1.0,0.7063451465629907,,,,not_selected_for_ollama,0.7063451465629907,strong
34972015,20001214,,,,,REB,REBELLION,,REB,0,190,190,19,4,-10.0,12,1,6,8.31578947368421,,,"Abidjan, Lagunes, Cote D'ivoire",IV,"Abidjan, Lagunes, Cote D'ivoire",IV,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"Unknown actor -> REBELLION; event code 190; Goldstein -10.0; tone 8.31578947368421; Abidjan, Lagunes, Cote D'ivoire",IV,0.65,0.6454145484212566,0.7238359425148165,bullish,1.0,0.7045735555252503,,,,not_selected_for_ollama,0.7045735555252503,strong
34982781,20001214,REB,REBELLION,,REB,,,,,0,190,190,19,4,-10.0,12,1,6,8.31578947368421,"Abidjan, Lagunes, Cote D'ivoire",IV,,,"Abidjan, Lagunes, Cote D'ivoire",IV,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"REBELLION -> unknown target; event code 190; Goldstein -10.0; tone 8.31578947368421; Abidjan, Lagunes, Cote D'ivoire",IV,0.65,0.6454145484212566,0.7238359425148165,bullish,1.0,0.7045735555252503,,,,not_selected_for_ollama,0.7045735555252503,strong
34982151,20001214,PER,PERU,PER,,PRK,PYONGYANG,PRK,,1,173,173,17,4,-5.0,6,1,6,11.6,"Pyongyang, P'yongyang-si, North Korea",KN,"Pyongyang, P'yongyang-si, North Korea",KN,"Pyongyang, P'yongyang-si, North Korea",KN,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"PERU -> PYONGYANG; event code 173; Goldstein -5.0; tone 11.6; Pyongyang, P'yongyang-si, North Korea",KN,0.65,0.6425049418114901,0.7238359425148165,bullish,1.0,0.7038752499389063,,,,not_selected_for_ollama,0.7038752499389063,strong
34974449,20001214,CVL,RESIDENTS,,CVL,GOV,GOVERNMENT,,GOV,1,110,110,11,3,-2.0,14,2,14,7.00680016342678,"Mexico City, Distrito Federal, Mexico",MX,"Mexico City, Distrito Federal, Mexico",MX,"Mexico City, Distrito Federal, Mexico",MX,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"RESIDENTS -> GOVERNMENT; event code 110; Goldstein -2.0; tone 7.00680016342678; Mexico City, Distrito Federal, Mexico",MX,0.65,0.6386247885123839,0.7238359425148165,bullish,1.0,0.7029440131471208,,,,not_selected_for_ollama,0.7029440131471208,strong
34974027,20001214,COP,POLICE,,COP,SEP,SEPARATIST REBEL,,SEP,1,190,190,19,4,-10.0,16,1,16,3.0417327931841,"Sungai Pauh, Aceh, Indonesia",ID,"Sungai Pauh, Aceh, Indonesia",ID,"Sungai Pauh, Aceh, Indonesia",ID,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"POLICE -> SEPARATIST REBEL; event code 190; Goldstein -10.0; tone 3.0417327931841; Sungai Pauh, Aceh, Indonesia",ID,0.65,0.6255056186023524,0.7238359425148165,bullish,1.0,0.6997954123687132,,,,not_selected_for_ollama,0.6997954123687132,strong
34974450,20001214,CVL,RESIDENTS,,CVL,GOV,GOVERNMENT,,GOV,1,110,110,11,3,-2.0,14,2,14,6.17682642051387,"Puebla, Puebla, Mexico",MX,"Puebla, Puebla, Mexico",MX,"Puebla, Puebla, Mexico",MX,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"RESIDENTS -> GOVERNMENT; event code 110; Goldstein -2.0; tone 6.17682642051387; Puebla, Puebla, Mexico",MX,0.65,0.6247918927971687,0.7238359425148165,bullish,1.0,0.6996241181754691,,,,not_selected_for_ollama,0.6996241181754691,strong
34971574,20001214,,,,,GOV,MAYOR,,GOV,1,190,190,19,4,-10.0,7,1,7,8.26446280991736,,,"Mathare, Kenya (general), Kenya",KE,"Mathare, Kenya (general), Kenya",KE,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"Unknown actor -> MAYOR; event code 190; Goldstein -10.0; tone 8.26446280991736; Mathare, Kenya (general), Kenya",KE,0.65,0.6228103227983417,0.7238359425148165,bullish,1.0,0.6991485413757507,,,,not_selected_for_ollama,0.6991485413757507,strong
34976555,20001214,GOV,MAYOR,,GOV,,,,,1,190,190,19,4,-10.0,7,1,7,8.26446280991736,"Mathare, Kenya (general), Kenya",KE,,,"Mathare, Kenya (general), Kenya",KE,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"MAYOR -> unknown target; event code 190; Goldstein -10.0; tone 8.26446280991736; Mathare, Kenya (general), Kenya",KE,0.65,0.6228103227983417,0.7238359425148165,bullish,1.0,0.6991485413757507,,,,not_selected_for_ollama,0.6991485413757507,strong
34973814,20001214,COP,SECURITY FORCE,,COP,,,,,0,193,193,19,4,-10.0,9,1,9,6.4343163538874,"Abobo, Lagunes, Cote D'ivoire",IV,,,"Abobo, Lagunes, Cote D'ivoire",IV,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"SECURITY FORCE -> unknown target; event code 193; Goldstein -10.0; tone 6.4343163538874; Abobo, Lagunes, Cote D'ivoire",IV,0.65,0.6188743836526766,0.7238359425148165,bullish,1.0,0.698203915980791,,,,not_selected_for_ollama,0.698203915980791,strong
34981976,20001214,OPP,DEMONSTRATOR,,OPP,IDN,JAKARTA,IDN,,1,141,141,14,3,-6.5,18,2,18,4.05555162575747,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"DEMONSTRATOR -> JAKARTA; event code 141; Goldstein -6.5; tone 4.05555162575747; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.6175807338266404,0.7238359425148165,bullish,1.0,0.6978934400225424,,,,not_selected_for_ollama,0.6978934400225424,strong
34972016,20001214,,,,,REB,REBEL GROUP,,REB,0,190,190,19,4,-10.0,9,1,9,5.80762250453721,,,"Medellin, Antioquia, Colombia",CO,"Medellin, Antioquia, Colombia",CO,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"Unknown actor -> REBEL GROUP; event code 190; Goldstein -10.0; tone 5.80762250453721; Medellin, Antioquia, Colombia",CO,0.65,0.6084294861635067,0.7238359425148165,bullish,1.0,0.6956971405833903,,,,not_selected_for_ollama,0.6956971405833903,strong
34972017,20001214,,,,,REB,REBEL GROUP,,REB,0,190,190,19,4,-10.0,9,1,9,5.79964850615114,,,"Granada, NariñO, Colombia",CO,"Granada, NariñO, Colombia",CO,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"Unknown actor -> REBEL GROUP; event code 190; Goldstein -10.0; tone 5.79964850615114; Granada, NariñO, Colombia",CO,0.65,0.6082965861904055,0.7238359425148165,bullish,1.0,0.695665244589846,,,,not_selected_for_ollama,0.695665244589846,strong
34973721,20001214,COLREB,FARC,COL,REB,CVL,CIVILIAN,,CVL,0,1832,183,18,4,-10.0,9,1,9,5.79964850615114,"Granada, NariñO, Colombia",CO,"Granada, NariñO, Colombia",CO,"Granada, NariñO, Colombia",CO,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"FARC -> CIVILIAN; event code 1832; Goldstein -10.0; tone 5.79964850615114; Granada, NariñO, Colombia",CO,0.65,0.6082965861904055,0.7238359425148165,bullish,1.0,0.695665244589846,,,,not_selected_for_ollama,0.695665244589846,strong
34973722,20001214,COLREB,FARC,COL,REB,CVL,CIVILIAN,,CVL,0,190,190,19,4,-10.0,9,1,9,5.79964850615114,"Granada, NariñO, Colombia",CO,"Granada, NariñO, Colombia",CO,"Granada, NariñO, Colombia",CO,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"FARC -> CIVILIAN; event code 190; Goldstein -10.0; tone 5.79964850615114; Granada, NariñO, Colombia",CO,0.65,0.6082965861904055,0.7238359425148165,bullish,1.0,0.695665244589846,,,,not_selected_for_ollama,0.695665244589846,strong
34973932,20001214,COP,NATIONAL POLICE CHIEF,,COP,IDN,ACEH,IDN,,0,153,153,15,4,-7.2,16,1,16,3.12682718008687,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"NATIONAL POLICE CHIEF -> ACEH; event code 153; Goldstein -7.2; tone 3.12682718008687; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.6069238583840654,0.7238359425148165,bullish,1.0,0.6953357899163244,,,,not_selected_for_ollama,0.6953357899163244,strong
34972144,20001214,,,,,UGA,UGANDA,UGA,,0,180,180,18,4,-9.0,6,1,6,9.18727915194346,,,"Kampala, Kampala, Uganda",UG,"Kampala, Kampala, Uganda",UG,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"Unknown actor -> UGANDA; event code 180; Goldstein -9.0; tone 9.18727915194346; Kampala, Kampala, Uganda",UG,0.65,0.6022929276772144,0.7238359425148165,bullish,1.0,0.6942243665466802,,,,not_selected_for_ollama,0.6942243665466802,strong
34984534,20001214,UAF,MILITIA,,UAF,AFG,AFGHANISTAN,AFG,,1,190,190,19,4,-10.0,7,1,7,6.78111587982833,"Chechnya, Checheno-Ingushskaya Avtonomnaya Sovetskaya Sotsialistichesk, Russia",RS,"The Indian, California, United States",US,"Chechnya, Checheno-Ingushskaya Avtonomnaya Sovetskaya Sotsialistichesk, Russia",RS,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,"MILITIA -> AFGHANISTAN; event code 190; Goldstein -10.0; tone 6.78111587982833; Chechnya, Checheno-Ingushskaya Avtonomnaya Sovetskaya Sotsialistichesk, Russia",RS,0.65,0.5980878739635245,0.7238359425148165,bullish,1.0,0.6932151536553945,,,,not_selected_for_ollama,0.6932151536553945,strong
34979872,20001214,JUDGOV,CONSTITUTIONAL COURT,,JUD,JUD,SUPREME COURT,,JUD,0,130,130,13,3,-4.4,9,1,9,8.69565217391304,Colombia,CO,Colombia,CO,Colombia,CO,20130203,False,True,True,2000-12-14,2000-12-14,61.54999923706055,62.900001525878906,62.900001525878906,61.54999923706055,55.0,-0.03450981588924629,62.900001525878906,66.55000305175781,65.55000305175781,67.4000015258789,0.021933424948046065,0.08123483146506127,0.06498787756749125,0.09504471748711163,0.29226843917956674,0.11222823666759052,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,0,CONSTITUTIONAL COURT -> SUPREME COURT; event code 130; Goldstein -4.4; tone 8.69565217391304; Colombia,CO,0.65,0.5965633139864372,0.7238359425148165,bullish,1.0,0.6928492592608936,,,,not_selected_for_ollama,0.6928492592608936,strong
35016871,20001217,ace,ACEHNESE,,,,,,,0,193,193,19,4,-10.0,22,2,14,6.42032801871994,"Jakarta, Jakarta Raya, Indonesia",ID,,,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-12-17,2000-12-18,62.70000076293945,64.0,64.0,62.70000076293945,4030.0,-0.003179662290742069,65.05000305175781,67.30000305175781,63.45000076293945,66.75,0.03748009984407208,0.07336526687153277,0.011961722342486825,0.06459328848133628,0.302761782683037,0.11192305510335017,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,1,"ACEHNESE -> unknown target; event code 193; Goldstein -10.0; tone 6.42032801871994; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.7148449700068427,0.6554973575711189,bullish,1.0,0.7021020529215556,,,,not_selected_for_ollama,0.7021020529215556,strong
35012475,20001217,IDN,JAKARTA,IDN,,SEP,SEPARATIST,,SEP,1,192,192,19,4,-9.5,21,2,21,5.83943586940755,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,20130203,False,True,False,2000-12-17,2000-12-18,62.70000076293945,64.0,64.0,62.70000076293945,4030.0,-0.003179662290742069,65.05000305175781,67.30000305175781,63.45000076293945,66.75,0.03748009984407208,0.07336526687153277,0.011961722342486825,0.06459328848133628,0.302761782683037,0.11192305510335017,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,1,"JAKARTA -> SEPARATIST; event code 192; Goldstein -9.5; tone 5.83943586940755; Bangkok, Krung Thep Mahanakhon, Thailand",TH,0.65,0.7147661106163836,0.6554973575711189,bullish,1.0,0.7020831266678453,,,,not_selected_for_ollama,0.7020831266678453,strong
35016872,20001217,ace,ACEHNESE,,,LAB,WORKER,,LAB,0,182,182,18,4,-9.5,22,2,14,6.42032801871994,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,"Jakarta, Jakarta Raya, Indonesia",ID,20130203,False,True,True,2000-12-17,2000-12-18,62.70000076293945,64.0,64.0,62.70000076293945,4030.0,-0.003179662290742069,65.05000305175781,67.30000305175781,63.45000076293945,66.75,0.03748009984407208,0.07336526687153277,0.011961722342486825,0.06459328848133628,0.302761782683037,0.11192305510335017,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,1,"ACEHNESE -> WORKER; event code 182; Goldstein -9.5; tone 6.42032801871994; Jakarta, Jakarta Raya, Indonesia",ID,0.65,0.7048449700068427,0.6554973575711189,bullish,1.0,0.6997020529215555,,,,not_selected_for_ollama,0.6997020529215555,strong
35014365,20001217,MOSUAF,MUSLIM MILITANT,,UAF,MIL,ARMY,,MIL,0,190,190,19,4,-10.0,14,1,14,7.63283923425191,"Handwara, Jammu and Kashmir, India",IN,"Handwara, Jammu and Kashmir, India",IN,"Handwara, Jammu and Kashmir, India",IN,20130203,False,True,True,2000-12-17,2000-12-18,62.70000076293945,64.0,64.0,62.70000076293945,4030.0,-0.003179662290742069,65.05000305175781,67.30000305175781,63.45000076293945,66.75,0.03748009984407208,0.07336526687153277,0.011961722342486825,0.06459328848133628,0.302761782683037,0.11192305510335017,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,1,"MUSLIM MILITANT -> ARMY; event code 190; Goldstein -10.0; tone 7.63283923425191; Handwara, Jammu and Kashmir, India",IN,0.65,0.6871226792490928,0.6554973575711189,bullish,1.0,0.6954487031396955,,,,not_selected_for_ollama,0.6954487031396955,strong
35014368,20001217,MOSUAF,MUSLIM MILITANT,,UAF,MIL,ARMY,,MIL,0,193,193,19,4,-10.0,13,1,13,7.62671776760563,"Handwara, Jammu and Kashmir, India",IN,"Handwara, Jammu and Kashmir, India",IN,"Handwara, Jammu and Kashmir, India",IN,20130203,False,True,True,2000-12-17,2000-12-18,62.70000076293945,64.0,64.0,62.70000076293945,4030.0,-0.003179662290742069,65.05000305175781,67.30000305175781,63.45000076293945,66.75,0.03748009984407208,0.07336526687153277,0.011961722342486825,0.06459328848133628,0.302761782683037,0.11192305510335017,44640.0,,3064.0,-6603.0,,-328.0,214.0,0.0036514336917562,1,"MUSLIM MILITANT -> ARMY; event code 193; Goldstein -10.0; tone 7.62671776760563; Handwara, Jammu and Kashmir, India",IN,0.65,0.6788066632603791,0.6554973575711189,bullish,1.0,0.6934528593024043,,,,not_selected_for_ollama,0.6934528593024043,strong
