feature,is_cot_feature,is_weather_feature,train_mean,test_mean,train_std,standardized_mean_diff,abs_standardized_mean_diff,corr_with_target_train,corr_with_target_test,corr_with_abs_error_test,corr_with_signed_error_test,missing_rate_train,missing_rate_test
weather_colombia_huila_soil_temperature_0_to_100cm_mean_roll5,False,True,25.584547028105384,29.049292123629115,2.5348915075772425,1.3668218482593797,1.3668218482593797,0.03228444868264476,0.06936165404625318,0.003189653857904242,0.07196294185106034,0.00017599436818021823,0.0
weather_colombia_huila_soil_temperature_0_to_100cm_mean,False,True,25.58699401619148,29.056829511465605,2.543997939513028,1.3639301515858624,1.3639301515858624,0.030738181018782555,0.05920498372643376,0.003548819755341945,0.06229164263034089,0.0,0.0
Pct_of_OI_Prod_Merc_Long_Other,True,False,46.14797507788161,26.945348837209306,14.166490401656853,-1.355496364747224,1.355496364747224,0.022795317198974503,0.05269789201208249,0.1765729141458297,0.06364542481052426,0.7740232312565998,0.6570289132602194
Other_Rept_Positions_Short_Old,True,False,7085.16199376947,12051.973837209302,3664.7045294054915,1.3553103131742996,1.3553103131742996,-0.04589937656615502,0.14870075961071197,0.02332439064622392,0.1470851645958259,0.7740232312565998,0.6570289132602194
Pct_of_OI_M_Money_Spread_All,True,False,8.255218068535827,13.07441860465116,3.653110766025974,1.3192046025360153,1.3192046025360153,0.14635072681505312,0.1156446519047548,0.08074743271329621,0.1147965866826618,0.7740232312565998,0.6570289132602194
Traders_M_Money_Spread_All,True,False,37.05529595015577,56.64825581395349,14.945290564082292,1.310978851818718,1.310978851818718,0.07309615028731001,0.12735736227923408,-0.05018351513029877,0.05551478272825128,0.7740232312565998,0.6570289132602194
Pct_of_OI_Other_Rept_Short_Old,True,False,5.352492211838006,9.202906976744186,3.020824324342006,1.2746238614007703,1.2746238614007703,-0.0845266583507683,0.08479811001257449,0.06691701366761567,0.11478921578740323,0.7740232312565998,0.6570289132602194
Pct_of_OI_Other_Rept_Short_All,True,False,3.503504672897196,5.427616279069767,1.5975073697947952,1.204446153146529,1.204446153146529,-0.09284170401328268,0.053923232861329835,0.013900769930746938,0.09181513386681445,0.7740232312565998,0.6570289132602194
Swap_Positions_Short_Other,True,False,2882.461059190031,7528.156976744186,3941.2791239067587,1.1787279640699868,1.1787279640699868,-0.03880769219964587,-0.08504218108012929,-0.06368912840162975,-0.03684199292721546,0.7740232312565998,0.6570289132602194
Swap_Positions_Long_All,True,False,38965.743769470406,29674.43604651163,7897.518525624857,-1.176484447970781,1.176484447970781,0.06072736268792534,0.13575754790772274,-0.03108312163254673,0.08215584228500493,0.7740232312565998,0.6570289132602194
